time_us,x,y,z,qw,qx,qy,qz
48630589,-0.493751,0.394339,-0.398142,-0.0351922,0.0499672,0.0012467,0.99813
48664299,-0.494012,0.396911,-0.402167,-0.0485966,0.0355728,-0.00125162,0.998184
48697423,-0.492396,0.396662,-0.405116,-0.0405483,0.0368702,0.00184335,0.9984951
48731317,-0.491125,0.395184,-0.409598,-0.0257089,0.0390839,-0.0292613,0.998477
48764645,-0.48945,0.395193,-0.411457,-0.0268415,0.0443845,-0.00658644,0.998632
48797825,-0.495527,0.401453,-0.413097,-0.0565255,0.0295383,0.00151871,0.9979631
48831524,-0.487727,0.396644,-0.416482,-0.0146736,0.0330478,-0.0102213,0.999294
48864184,-0.493309,0.401292,-0.418545,-0.0484326,0.0373231,0.00528722,0.998115
48898540,-0.494361,0.40054,-0.42137,-0.065455,0.0308541,-0.00732182,0.9973521
48930746,-0.49531,0.402497,-0.424202,-0.0620047,0.0302477,0.00616264,0.997598
48965052,-0.490837,0.405795,-0.428678,-0.0528287,0.029391,-0.00304759,0.998166
48997337,-0.490946,0.406566,-0.429987,-0.0406413,0.0182095,0.000893989,0.999007
49030927,-0.490618,0.407597,-0.431719,-0.0449763,0.0200241,0.00837504,0.9987521
49064052,-0.49244,0.413089,-0.433451,-0.0643679,0.015989,0.0213604,0.99757
49097882,-0.490929,0.409982,-0.434786,-0.0522928,0.0205419,0.0189973,0.99824
49130667,-0.490402,0.410847,-0.438631,-0.0507849,0.00895893,0.00312811,0.998665
49165022,-0.485635,0.410543,-0.438459,-0.0261068,0.00677221,0.0219327,0.9993961
49197611,-0.48306,0.409458,-0.442565,-0.0187665,0.0209638,0.00599626,0.999586
49230979,-0.486132,0.408591,-0.446732,-0.0996803,0.0368383,-0.0332374,0.993782
49264683,-0.48687,0.408706,-0.444974,-0.0678422,0.0311454,-0.0108963,0.99715
49298658,-0.483075,0.406115,-0.445131,-0.0608242,0.0210827,-0.0144363,0.9978211
49331151,-0.48354,0.409191,-0.446235,-0.0780599,0.0204327,-0.00311905,0.996734
49363974,-0.488305,0.416738,-0.4489,-0.105742,0.013386,-0.00832792,0.994269
49398453,-0.483876,0.412648,-0.449655,-0.0978971,0.0073246,-0.0180592,0.995006
49431369,-0.483374,0.412779,-0.450941,-0.0878097,0.00882654,0.00168069,0.9960971
49464033,-0.481381,0.410057,-0.452992,-0.0818228,0.00540951,0.00863781,0.996595
49497975,-0.482104,0.406233,-0.454174,-0.0862542,0.00649368,0.030577,0.995783
49531082,-0.483386,0.401435,-0.454853,-0.0827498,0.00683787,0.0461253,0.995479
49564522,-0.479791,0.392736,-0.456054,-0.0194083,0.0000904472,0.0506626,0.9985271
49598310,-0.478874,0.386354,-0.459335,-0.00939332,-0.00218063,0.0409049,0.999117
49630664,-0.479342,0.376158,-0.461913,0.0317823,0.0106575,-0.0311491,-0.998952
49664770,-0.484219,0.365969,-0.463226,-0.0697651,0.00798593,0.0334509,0.996971
49698048,-0.486837,0.357047,-0.460906,-0.056825,-0.0144614,0.0693335,0.995869
49730049,-0.490694,0.339529,-0.456639,-0.0784396,-0.0237751,0.117581,0.989675
49764007,-0.49361,0.319637,-0.458716,-0.0698167,-0.0177782,0.126338,0.989368
49797262,-0.499884,0.30171,-0.461614,-0.0882502,0.0235236,0.100108,0.9907761
49831136,-0.502482,0.272403,-0.460452,-0.0768013,0.0304122,0.119964,0.989336
49863711,-0.505858,0.242851,-0.459578,-0.083391,0.0396538,0.142098,0.985536
49897445,-0.513525,0.217853,-0.457965,-0.0679098,0.0182585,0.14658,0.9866961
49931332,-0.516064,0.187161,-0.451028,-0.0654879,-0.0238911,0.178519,0.981464
49964108,-0.522669,0.152729,-0.44629,0.0612915,0.0707708,-0.209757,-0.973261
49998335,-0.526122,0.117227,-0.445062,0.0667832,0.0686817,-0.196432,-0.9758271
50031187,-0.537111,0.0813057,-0.446917,-0.0855619,-0.0123415,0.137901,0.986666
50064562,-0.546638,0.0481942,-0.443351,-0.0857453,0.00567667,0.104592,0.990796
50097601,-0.551611,0.0044762,-0.442839,-0.0729449,0.023921,0.0899382,0.992984
50131343,-0.56175,-0.039758,-0.432544,-0.129462,-0.0319532,0.121148,0.9836371
50163738,-0.567747,-0.0813497,-0.427039,-0.125335,-0.0247165,0.114641,0.985159
50198157,-0.57547,-0.115283,-0.426915,-0.105663,-0.0110733,0.0480767,0.993177
50231594,-0.584241,-0.152905,-0.422762,-0.111744,0.00850707,-0.00927174,0.9936571
50264914,-0.59194,-0.181813,-0.420734,0.125344,-0.00598488,0.0455617,-0.991049
50297936,-0.59633,-0.21541,-0.414337,0.127596,0.0326779,0.0586081,-0.989554
50332187,-0.603532,-0.253268,-0.408876,0.111761,0.0409003,0.0326584,-0.9923561
50364373,-0.607825,-0.283708,-0.401301,0.106158,0.0475015,0.0723868,-0.990573
50398521,-0.612055,-0.316761,-0.396878,0.15126,0.0399671,0.0962407,-0.982986
50430526,-0.613462,-0.343521,-0.39227,0.17659,0.068727,0.127836,-0.973525
50464540,-0.61619,-0.366851,-0.385844,0.131331,0.0972396,0.137524,-0.9769261
50498482,-0.616311,-0.393996,-0.379478,0.151114,0.0820469,0.132118,-0.976206
50531371,-0.619483,-0.414695,-0.372203,0.142109,0.0845454,0.13124,-0.977463
50564615,-0.617933,-0.428294,-0.367312,0.149836,0.0819102,0.117058,-0.9783341
50597113,-0.620088,-0.438782,-0.362136,0.1591,0.0707176,0.121382,-0.977217
50630226,-0.617892,-0.447854,-0.352393,0.136967,0.0386134,0.136524,-0.980362
50663597,-0.614575,-0.45262,-0.344537,0.123049,0.0333364,0.124265,-0.984025
50697487,-0.611259,-0.454163,-0.336201,0.119883,0.0179663,0.119238,-0.9854381
50731008,-0.604033,-0.454266,-0.327154,0.134807,0.0285881,0.120726,-0.983074
50764869,-0.59644,-0.447161,-0.31758,0.138613,0.040333,0.131474,-0.980752
50798118,-0.587275,-0.43961,-0.307182,0.14204,0.043069,0.121608,-0.9814181
50830885,-0.578052,-0.426342,-0.297144,0.141564,0.0339982,0.123252,-0.981638
50864574,-0.569355,-0.408337,-0.287065,0.126061,0.0253061,0.13015,-0.983122
50898156,-0.556215,-0.391761,-0.275144,0.11238,0.0169041,0.121494,-0.9860651
50931398,-0.543807,-0.367481,-0.263794,0.130326,0.0374139,0.129337,-0.982287
50964297,-0.528943,-0.342275,-0.252192,0.13136,0.0501637,0.129962,-0.981498
50996896,-0.517094,-0.314167,-0.23918,0.12219,0.0433392,0.117452,-0.984579
51032169,-0.502256,-0.283549,-0.223276,0.102471,0.0603889,0.113594,-0.9863821
51064350,-0.489135,-0.253296,-0.211288,0.105911,0.048292,0.0906165,-0.98906
51097538,-0.475353,-0.216809,-0.200848,0.101341,0.0136624,0.0651815,-0.99262
51132238,-0.462347,-0.186733,-0.194039,0.104903,0.0484138,0.110098,-0.9871831
51164184,-0.455004,-0.143314,-0.185235,-0.10396,0.0678835,-0.123688,0.984523
51197139,-0.427397,-0.109487,-0.168328,0.100316,0.0453919,0.0762635,-0.99099
51230006,-0.397799,-0.0662075,-0.15157,-0.280076,0.171757,-0.415386,0.84824
51264456,-0.402945,-0.0382905,-0.164794,-0.114761,0.0345567,-0.0836211,0.9892641
51298523,-0.384625,0.019709,-0.169106,0.118808,0.00477578,0.0329175,-0.99236
51331089,-0.338954,0.0796226,-0.14225,0.27505,0.326418,0.53851,0.726503
51364732,-0.352391,0.104248,-0.174806,0.0287684,0.107439,0.104976,0.9882351
51398399,-0.342032,0.160071,-0.193362,-0.0927722,0.0054775,0.00764506,0.995643
51430416,-0.328086,0.217452,-0.215598,0.132727,0.0178944,0.0524844,-0.9896
51464395,-0.310644,0.265408,-0.228194,0.130902,0.015973,0.0434638,-0.990313
51498170,-0.297076,0.315763,-0.242747,0.108654,0.00730494,0.0539399,-0.9925881
51531744,-0.284175,0.364861,-0.257241,0.0996864,0.0149183,0.0292828,-0.994476
51564392,-0.269621,0.412107,-0.270597,0.126171,0.0472986,0.0170848,-0.990733
51597665,-0.256315,0.461136,-0.286632,0.118509,0.0463329,-0.0136588,-0.991777
51631524,-0.24454,0.514081,-0.309995,0.133615,0.0189157,0.0111111,-0.9907911
51664566,-0.230026,0.567904,-0.328898,0.13173,0.00629318,0.0176301,-0.991109
51697668,-0.216522,0.619784,-0.349348,0.108653,0.00143352,0.00734613,-0.994052
51731552,-0.205679,0.669788,-0.370324,-0.10346,0.0106176,0.0000167193,0.9945771
51764111,-0.191668,0.716213,-0.387925,-0.125404,0.00496438,-0.00364098,0.992087
51798002,-0.179325,0.762848,-0.408219,-0.143523,0.0115272,-0.0206166,0.989365
51830825,-0.170462,0.809474,-0.429709,-0.139243,0.035012,-0.00378177,0.989632
51864664,-0.156697,0.851499,-0.447503,-0.0894816,-0.0069358,0.051908,0.9946111
51898166,-0.143914,0.894364,-0.46454,0.0697954,0.0484113,-0.0625991,-0.994418
51931124,-0.133835,0.937621,-0.48241,0.0776001,0.0239065,-0.0357872,-0.996055
51963842,-0.12491,0.978775,-0.499573,-0.0528069,-0.00616805,0.0615706,0.996686
51998180,-0.122907,1.01741,-0.516676,-0.0410965,0.0249516,0.086798,0.9950651
52030362,-0.122917,1.0569,-0.532751,-0.0911649,0.041259,0.144484,0.984434
52064391,-0.113662,1.093,-0.545802,-0.0946744,0.0457404,0.14707,0.983522
52097755,-0.107298,1.12207,-0.55643,-0.0717662,0.0322087,0.155411,0.984713
52130306,-0.102917,1.15321,-0.570845,-0.0644967,0.0411447,0.1515,0.9854921
52164054,-0.0993549,1.18417,-0.580478,-0.059137,0.019134,0.122254,0.990551
52198038,-0.0965322,1.21143,-0.591261,-0.0742694,0.0132565,0.14918,0.985928
52231582,-0.0941643,1.22913,-0.600338,-0.0550001,0.0214412,0.147955,0.9872311
52264936,-0.0941046,1.2483,-0.607227,-0.0511315,0.0171066,0.134818,0.989402
52297450,-0.0933102,1.2635,-0.612596,-0.0406176,0.0222477,0.134781,0.989793
52332059,-0.0950801,1.28124,-0.61552,-0.0469331,0.0158466,0.14215,0.9886051
52364451,-0.0982786,1.28897,-0.619346,-0.0341683,-0.00397151,0.095792,0.994807
52397550,-0.104173,1.29473,-0.62222,-0.0509194,-0.00311353,0.118462,0.991647
52431184,-0.109818,1.29879,-0.622826,-0.033993,0.0104312,0.119289,0.992223
52464382,-0.115062,1.29968,-0.624081,-0.0478527,-0.00787089,0.13059,0.990251
52498233,-0.123279,1.29635,-0.618092,-0.0698503,-0.00291813,0.142837,0.987274
52531103,-0.129408,1.29275,-0.617229,-0.0509852,-0.00489041,0.097907,0.993877
52564637,-0.139629,1.29063,-0.607526,-0.0709079,-0.0101127,0.134374,0.9883391
52597364,-0.148784,1.28348,-0.603282,0.0622248,0.0377683,-0.112788,-0.990949
52630940,-0.157952,1.27572,-0.598011,-0.0693091,-0.0211136,0.0958272,0.992758
52664661,-0.169444,1.26231,-0.589727,-0.0627927,-0.0112095,0.0911077,0.9937961
52696524,-0.179794,1.25017,-0.581156,-0.0665006,-0.0143905,0.0642492,0.995612
52730918,-0.191216,1.23692,-0.572314,0.0616287,0.0348485,-0.0531938,-0.996071
52765289,-0.203442,1.22396,-0.56281,0.0614693,0.0297538,-0.0299084,-0.9972171
52797809,-0.214681,1.20923,-0.552597,0.0635054,0.0277612,-0.0146257,-0.997488
52830241,-0.225513,1.19724,-0.54092,0.0509596,0.0300216,-0.00106655,-0.998249
52865551,-0.237424,1.18119,-0.531102,0.058734,0.0217615,0.00942806,-0.9979921
52898292,-0.248773,1.16488,-0.519086,0.073941,0.0228013,0.00935674,-0.996958
52930804,-0.258876,1.15179,-0.503969,0.0600172,0.0342339,0.0108656,-0.997551
52964840,-0.270364,1.14168,-0.490895,0.0506926,0.0192928,0.0440931,-0.997554
52998111,-0.279207,1.12568,-0.478732,0.0526112,0.00562933,0.0462507,-0.9975281
53031656,-0.289165,1.11074,-0.460008,0.0653354,0.0305682,0.0616894,-0.995485
53064767,-0.300847,1.10108,-0.444783,0.0519676,0.015484,0.0512696,-0.997212
53097815,-0.310775,1.08894,-0.429367,0.0477021,0.00321499,0.0444706,-0.997866
53131633,-0.317589,1.07318,-0.410196,0.0573465,0.0174289,0.0426162,-0.9972921
53164894,-0.329165,1.06805,-0.392437,0.0397639,-0.00506208,0.0790656,-0.996063
53198035,-0.336795,1.05921,-0.378114,0.053641,-0.00489311,0.0472426,-0.99743
53231154,-0.347759,1.04861,-0.362375,0.0407439,0.0017823,0.038966,-0.998408
53264265,-0.353632,1.04052,-0.343932,0.0476131,0.0193632,0.0211988,-0.9984531
53297949,-0.361757,1.02984,-0.326058,0.0515061,-0.0048606,0.0379048,-0.997941
53331175,-0.370219,1.0217,-0.30977,-0.0550783,0.0131871,-0.0271741,0.998025
53364289,-0.379968,1.01431,-0.291234,0.0392632,0.00314678,0.0328111,-0.9986851
53398063,-0.38764,1.00383,-0.272175,0.048118,0.00447953,0.0455528,-0.997792
53431352,-0.394978,0.991868,-0.256934,0.068534,-0.00578451,0.0515832,-0.996298
53465681,-0.403522,0.983342,-0.240836,-0.0881777,0.0277023,-0.0634177,0.9936981
53497370,-0.41278,0.967866,-0.222925,-0.0516072,0.0358806,-0.0424323,0.99712
53531089,-0.418832,0.968232,-0.207521,0.0684628,-0.00667541,0.0839915,-0.994089
53564946,-0.428224,0.962358,-0.19411,-0.0354229,0.0288703,-0.0421622,0.998065
53597599,-0.434355,0.951427,-0.17915,0.011031,-0.00299941,0.0633794,-0.9979241
53631639,-0.435284,0.94563,-0.162093,0.026713,0.0187213,0.06077,-0.997619
53664534,-0.441828,0.938998,-0.151264,0.00821265,-0.00713148,0.0700926,-0.997481
53697368,-0.451163,0.934235,-0.140336,-0.0080599,0.0253823,-0.0619288,0.997725
53730310,-0.452854,0.921045,-0.126933,0.0632343,-0.0114376,0.0999483,-0.9929151
53764218,-0.460593,0.917438,-0.119884,0.0355142,-0.00642512,0.110238,-0.99325
53798240,-0.464333,0.909483,-0.119032,-0.0217394,0.0140732,0.0889063,-0.995703
53830315,-0.467204,0.901279,-0.11375,-0.0194635,0.0209888,0.086097,-0.9958751
53863992,-0.472268,0.892165,-0.117504,-0.0451922,0.00575193,0.0797598,-0.995773
53897702,-0.476638,0.886658,-0.118892,-0.0348091,-0.00717445,0.0810095,-0.996079
53930435,-0.481511,0.878075,-0.122304,-0.0342053,0.0026122,0.0749381,-0.9965981
53964508,-0.481983,0.867769,-0.126162,-0.0479318,0.0254732,0.070309,-0.996047
53997763,-0.487416,0.865724,-0.134448,-0.0403326,0.0204922,0.0859161,-0.995275
54031563,-0.490966,0.857008,-0.147327,-0.0201449,-0.00883717,0.0563189,-0.998171
54064455,-0.494597,0.853819,-0.152641,-0.0400298,0.0238228,0.0936749,-0.994512
54098291,-0.496751,0.846595,-0.166191,-0.043258,0.0329531,0.0992456,-0.993576
54131051,-0.497547,0.837847,-0.179361,-0.0256199,0.0507189,0.115048,-0.991733
54164590,-0.501135,0.830996,-0.194221,-0.00737593,0.055583,0.126704,-0.9903551
54198563,-0.503445,0.830351,-0.209156,-0.014215,0.0487129,0.121293,-0.991319
54230769,-0.508241,0.823758,-0.227382,-0.0194534,0.0363899,0.112712,-0.992771
54264414,-0.511078,0.815545,-0.245263,-0.0245202,0.0217062,0.121308,-0.992075
54297425,-0.514488,0.809969,-0.263603,-0.0270086,0.0260144,0.118029,-0.9923021
54331296,-0.515712,0.805512,-0.277686,-0.0058646,0.0376589,0.149788,-0.987983
54364483,-0.523607,0.803249,-0.299957,-0.0153246,0.00119071,0.131697,-0.991171
54398206,-0.525062,0.801882,-0.316155,-0.00167,0.000342114,0.138181,-0.9904051
54430909,-0.524974,0.798247,-0.331456,-0.00769656,0.0306925,0.161558,-0.986356
54463845,-0.529883,0.800152,-0.349658,0.0039776,0.0263074,0.169771,-0.985124
54497691,-0.535657,0.805172,-0.36528,0.0271538,0.0175697,0.163806,-0.985962
54531669,-0.532943,0.811241,-0.38015,0.0532162,0.0160831,0.141695,-0.9883481
54564758,-0.536098,0.818354,-0.393864,0.0224492,0.0193542,0.179191,-0.983368
54597850,-0.538847,0.825253,-0.41116,0.0431061,0.00309143,0.160195,-0.986139
54631177,-0.539956,0.831211,-0.424353,0.0333504,-0.00527544,0.192571,-0.980702
54664524,-0.546205,0.846472,-0.439728,0.0362554,-0.010348,0.155955,-0.9870441
54698133,-0.550774,0.856597,-0.451612,0.0252914,-0.0239531,0.138543,-0.989744
54731012,-0.556153,0.869609,-0.465294,-0.048003,0.0234634,-0.0761218,0.995666
54764439,-0.564235,0.890504,-0.475854,0.0229788,-0.0227098,0.0781776,-0.996416
54797349,-0.571146,0.904856,-0.48676,0.00245969,0.0702507,-0.139814,0.987681
54831247,-0.577565,0.917663,-0.503901,-0.0420086,0.0890571,-0.0987361,0.99023
54866613,-0.5828,0.935512,-0.514711,-0.0766254,0.0627001,-0.067172,0.992817
54897203,-0.593458,0.953401,-0.526786,-0.0546996,0.104627,-0.0386016,0.992256
54930373,-0.613444,0.973105,-0.539771,-0.0623042,0.142143,-0.0493223,0.9866511
54964593,-0.63027,0.988363,-0.547794,-0.078285,0.16305,-0.00721065,0.983481
54998419,-0.647273,1.0095,-0.553357,-0.071244,0.172539,-0.0469633,0.9813
55031446,-0.670274,1.03021,-0.563177,-0.0499171,0.152542,0.00887239,0.9869961
55064485,-0.693287,1.046,-0.571414,-0.0521339,0.13675,0.0310513,0.988745
55098093,-0.723731,1.06188,-0.576976,-0.0563941,0.177534,0.0535263,0.981038
55130614,-0.749155,1.07929,-0.578267,-0.0485177,0.165092,0.0360989,0.984422
55164619,-0.781641,1.09782,-0.583057,-0.0685048,0.162391,0.056247,0.9827371
55198546,-0.814154,1.11368,-0.588462,-0.0909942,0.1514,0.0399577,0.983464
55231213,-0.851331,1.12983,-0.592635,-0.09609,0.125323,0.0252229,0.98713
55263856,-0.891853,1.14231,-0.594461,-0.0860803,0.138734,0.0542219,0.98509
55297883,-0.930176,1.15108,-0.592515,-0.0492536,0.177435,0.0979191,0.978011
55331067,-0.972044,1.16342,-0.591022,-0.0475612,0.14946,0.110113,0.981466
55364102,-1.02125,1.17343,-0.590129,-0.0435443,0.153583,0.0761543,0.984234
55397527,-1.07116,1.18242,-0.588273,-0.0506855,0.165528,0.0751362,0.982032
55430218,-1.1212,1.1925,-0.584868,-0.0735082,0.153609,0.0669693,0.9831151
55464905,-1.17225,1.19768,-0.582424,-0.0720615,0.152011,0.0175981,0.985591
55498277,-1.22858,1.20423,-0.57783,-0.0632928,0.137891,0.013408,0.988332
55530743,-1.29019,1.20368,-0.575051,-0.0511665,0.126215,0.00104071,0.9906821
55563691,-1.35255,1.21159,-0.567431,-0.06085,0.0985481,0.0638901,0.991213
55597343,-1.41787,1.21248,-0.56257,-0.0644321,0.106431,0.0611452,0.990344
55630627,-1.48302,1.21097,-0.556608,-0.0629321,0.0929392,0.0640346,0.991616
55664512,-1.55178,1.20797,-0.550381,-0.0683606,0.0750782,0.0734502,0.9921171
55698005,-1.6203,1.20508,-0.543257,-0.0621222,0.0626356,0.0721763,0.993483
55730996,-1.69004,1.19965,-0.536512,-0.0497348,0.0467665,0.0673211,0.995393
55764583,-1.76034,1.19173,-0.528107,-0.0444038,0.0435432,0.0767223,0.9951111
55797735,-1.83218,1.18007,-0.521074,-0.0329558,0.0442216,0.0734746,0.995771
55831173,-1.90344,1.16761,-0.512086,-0.0295425,0.0455359,0.0709994,0.995998
55864977,-1.97665,1.15639,-0.502826,-0.0546395,0.0193963,0.0816488,0.9949731
55898525,-2.05706,1.14608,-0.490558,-0.0570931,0.0453797,0.0505459,0.996055
55931654,-2.13228,1.12899,-0.481676,-0.0350821,0.0373797,0.0706327,0.996184
55964720,-2.20607,1.10997,-0.472516,-0.0577969,0.0302207,0.0793922,0.994708
55998291,-2.28068,1.09185,-0.461453,-0.0521119,0.0081969,0.079996,0.9953981
56031309,-2.35358,1.07293,-0.450846,0.0478332,0.0235933,-0.0512447,-0.997261
56064308,-2.42579,1.05098,-0.441331,0.0492647,0.0293683,-0.0351017,-0.997737
56098531,-2.4972,1.03064,-0.430309,0.0522029,0.0416924,-0.0279405,-0.9973751
56131575,-2.56812,1.00759,-0.419573,0.052308,0.0679278,-0.0187193,-0.996142
56164012,-2.64127,0.983334,-0.411385,0.0548326,0.0752193,-0.00380305,-0.995651
56197846,-2.71258,0.957905,-0.403303,0.0468773,0.08271,0.010941,-0.99541
56231408,-2.78182,0.934073,-0.396562,0.0437534,0.059805,-0.0010185,-0.997251
56264136,-2.84705,0.909379,-0.389323,0.034439,0.0650969,-0.0103489,-0.997231
56298762,-2.90833,0.883658,-0.378908,0.0385447,0.103321,0.0043955,-0.993891
56330977,-2.96865,0.860281,-0.371297,0.0279644,0.0935112,0.00100915,-0.995225
56364521,-3.02863,0.835062,-0.3643,0.0352797,0.0875334,0.00464906,-0.9955261
56397983,-3.08549,0.810146,-0.355692,0.0452976,0.0969417,0.0231963,-0.993988
56431145,-3.13903,0.782386,-0.347743,0.00303323,0.108109,0.0260981,-0.993792
56463553,-3.19061,0.760676,-0.34041,0.0409649,0.124051,0.0281601,-0.99103
56497280,-3.24081,0.739258,-0.333012,0.0359524,0.117384,0.0406924,-0.9916011
56531402,-3.2839,0.719321,-0.32565,0.0344439,0.125873,0.0520109,-0.990083
56564326,-3.32984,0.697085,-0.319138,0.0242014,0.122663,0.0445666,-0.991152
56598005,-3.37131,0.675142,-0.312664,0.0372421,0.118487,0.0506177,-0.9909651
56632310,-3.41149,0.652627,-0.304615,0.0420536,0.125343,0.0586869,-0.989483
56663972,-3.44985,0.62783,-0.295446,0.0247544,0.124076,0.0563949,-0.99036
56697476,-3.48346,0.607201,-0.289719,0.00726619,0.10983,0.034648,-0.99332
56730337,-3.51322,0.588291,-0.279963,-0.00621773,0.122138,0.033931,-0.9919141
56764176,-3.53666,0.565765,-0.270049,-0.0259393,0.147141,0.0417651,-0.987893
56798843,-3.56273,0.540906,-0.267019,-0.0207099,0.125762,0.0248402,-0.991533
56830779,-3.58325,0.51076,-0.260308,-0.0515378,0.118082,0.00215357,-0.9916631
56864574,-3.61021,0.495332,-0.253817,-0.0216947,0.0997711,-0.0291139,-0.994348
56898073,-3.62337,0.469225,-0.245136,-0.0311755,0.109398,-0.00342089,-0.993503
56931434,-3.63777,0.453231,-0.237448,-0.00390466,0.109367,-0.0416673,-0.993121
56964669,-3.65211,0.428318,-0.228026,0.00549231,0.100574,-0.04622,-0.99384
56998395,-3.65355,0.408802,-0.218459,0.0326933,0.151808,-0.0369499,-0.987178
57031167,-3.65945,0.388613,-0.212663,0.0463098,0.177659,-0.00467663,-0.982991
57064251,-3.65687,0.363114,-0.198397,0.0575782,0.186433,-0.0205505,-0.9805641
57097871,-3.65759,0.338535,-0.197154,0.080474,0.138556,-0.0597463,-0.98527
57131141,-3.65685,0.315927,-0.188918,0.0783396,0.131357,-0.0454362,-0.98719
57165289,-3.65295,0.296958,-0.180372,0.0696906,0.132057,-0.0190825,-0.9886051
57198138,-3.64711,0.273366,-0.176556,0.075443,0.104949,-0.021733,-0.991374
57231206,-3.63706,0.249205,-0.169729,0.0733606,0.080202,0.0166781,-0.993935
57264071,-3.63116,0.232268,-0.164557,0.0843392,0.0646454,0.0365434,-0.993666
57298210,-3.61849,0.208833,-0.159489,0.0844044,0.0810149,0.0284687,-0.9927251
57330844,-3.60309,0.187098,-0.151883,0.0780281,0.0794874,-0.0112063,-0.993714
57364135,-3.58463,0.164663,-0.14739,0.0624201,0.0906303,-0.00760572,-0.993897
57397312,-3.56797,0.144192,-0.141117,0.0616255,0.0775595,-0.00706522,-0.995056
57430783,-3.54412,0.121722,-0.13689,0.0674186,0.0747821,0.0294303,-0.9944831
57463792,-3.51848,0.10543,-0.129512,0.0532551,0.0777823,0.0448312,-0.994537
57497530,-3.49417,0.0828227,-0.126792,0.0154351,0.100409,-0.0234352,-0.99455
57530453,-3.46739,0.063704,-0.122846,0.0187951,0.0964186,-0.0208072,-0.994946
57564432,-3.43904,0.0441998,-0.120259,0.0318832,0.0811078,-0.0354987,-0.9955631
57597660,-3.40644,0.0258538,-0.117146,0.0430917,0.0806499,-0.0493377,-0.994588
57631234,-3.37562,0.00933319,-0.117362,0.0298451,0.0704842,-0.0346168,-0.996465
57664596,-3.34469,-0.00492816,-0.120022,0.0430992,0.0698775,-0.015065,-0.996511
